Region/Country/Area,,Year,Series,Value
598,Papua New Guinea,2020,Domestic general government health expenditure (% of total government expenditure),6.7
598,Papua New Guinea,2021,Domestic general government health expenditure (% of total government expenditure),5.3
600,Paraguay,2005,Current health expenditure (% of GDP),4.8
600,Paraguay,2010,Current health expenditure (% of GDP),5.5
600,Paraguay,2015,Current health expenditure (% of GDP),6.7
600,Paraguay,2019,Current health expenditure (% of GDP),7.2
600,Paraguay,2020,Current health expenditure (% of GDP),7.7
600,Paraguay,2021,Current health expenditure (% of GDP),8
600,Paraguay,2005,Domestic general government health expenditure (% of total government expenditure),10.7
600,Paraguay,2010,Domestic general government health expenditure (% of total government expenditure),14.4
600,Paraguay,2015,Domestic general government health expenditure (% of total government expenditure),15.4
600,Paraguay,2019,Domestic general government health expenditure (% of total government expenditure),14.5
600,Paraguay,2020,Domestic general government health expenditure (% of total government expenditure),16
600,Paraguay,2021,Domestic general government health expenditure (% of total government expenditure),18
604,Peru,2005,Current health expenditure (% of GDP),4.7
604,Peru,2010,Current health expenditure (% of GDP),4.7
604,Peru,2015,Current health expenditure (% of GDP),5
604,Peru,2019,Current health expenditure (% of GDP),5.2
604,Peru,2020,Current health expenditure (% of GDP),6.3
604,Peru,2021,Current health expenditure (% of GDP),6.2
604,Peru,2005,Domestic general government health expenditure (% of total government expenditure),12.6
604,Peru,2010,Domestic general government health expenditure (% of total government expenditure),11.7
604,Peru,2015,Domestic general government health expenditure (% of total government expenditure),13.5
604,Peru,2019,Domestic general government health expenditure (% of total government expenditure),15.4
604,Peru,2020,Domestic general government health expenditure (% of total government expenditure),16.1
604,Peru,2021,Domestic general government health expenditure (% of total government expenditure),16.9
608,Philippines,2005,Current health expenditure (% of GDP),3.7
608,Philippines,2010,Current health expenditure (% of GDP),4.1
608,Philippines,2015,Current health expenditure (% of GDP),3.9
608,Philippines,2019,Current health expenditure (% of GDP),4.2
608,Philippines,2020,Current health expenditure (% of GDP),5.2
608,Philippines,2021,Current health expenditure (% of GDP),5.9
608,Philippines,2005,Domestic general government health expenditure (% of total government expenditure),6.6
608,Philippines,2010,Domestic general government health expenditure (% of total government expenditure),7.2
608,Philippines,2015,Domestic general government health expenditure (% of total government expenditure),8.1
608,Philippines,2019,Domestic general government health expenditure (% of total government expenditure),7.8
608,Philippines,2020,Domestic general government health expenditure (% of total government expenditure),9
608,Philippines,2021,Domestic general government health expenditure (% of total government expenditure),8.5
616,Poland,2005,Current health expenditure (% of GDP),5.8
616,Poland,2010,Current health expenditure (% of GDP),6.5
616,Poland,2015,Current health expenditure (% of GDP),6.4
616,Poland,2019,Current health expenditure (% of GDP),6.5
616,Poland,2020,Current health expenditure (% of GDP),6.5
616,Poland,2021,Current health expenditure (% of GDP),6.4
616,Poland,2005,Domestic general government health expenditure (% of total government expenditure),9
616,Poland,2010,Domestic general government health expenditure (% of total government expenditure),10
616,Poland,2015,Domestic general government health expenditure (% of total government expenditure),10.6
616,Poland,2019,Domestic general government health expenditure (% of total government expenditure),11
616,Poland,2020,Domestic general government health expenditure (% of total government expenditure),9.7
616,Poland,2021,Domestic general government health expenditure (% of total government expenditure),10.5
620,Portugal,2005,Current health expenditure (% of GDP),9.7
620,Portugal,2010,Current health expenditure (% of GDP),10
620,Portugal,2015,Current health expenditure (% of GDP),9.3
620,Portugal,2019,Current health expenditure (% of GDP),9.5
620,Portugal,2020,Current health expenditure (% of GDP),10.5
620,Portugal,2021,Current health expenditure (% of GDP),11.1
620,Portugal,2005,Domestic general government health expenditure (% of total government expenditure),14.6
620,Portugal,2010,Domestic general government health expenditure (% of total government expenditure),12.9
620,Portugal,2015,Domestic general government health expenditure (% of total government expenditure),11.9
620,Portugal,2019,Domestic general government health expenditure (% of total government expenditure),13.6
620,Portugal,2020,Domestic general government health expenditure (% of total government expenditure),13.8
620,Portugal,2021,Domestic general government health expenditure (% of total government expenditure),14.7
634,Qatar,2005,Current health expenditure (% of GDP),2.6
634,Qatar,2010,Current health expenditure (% of GDP),1.9
634,Qatar,2015,Current health expenditure (% of GDP),3.6
634,Qatar,2019,Current health expenditure (% of GDP),3.2
634,Qatar,2020,Current health expenditure (% of GDP),3.8
634,Qatar,2021,Current health expenditure (% of GDP),2.9
634,Qatar,2005,Domestic general government health expenditure (% of total government expenditure),6.6
634,Qatar,2010,Domestic general government health expenditure (% of total government expenditure),4.1
634,Qatar,2015,Domestic general government health expenditure (% of total government expenditure),8.3
634,Qatar,2019,Domestic general government health expenditure (% of total government expenditure),8.4
634,Qatar,2020,Domestic general government health expenditure (% of total government expenditure),9.5
634,Qatar,2021,Domestic general government health expenditure (% of total government expenditure),8.4
410,Republic of Korea,2005,Current health expenditure (% of GDP),4.5
410,Republic of Korea,2010,Current health expenditure (% of GDP),5.8
410,Republic of Korea,2015,Current health expenditure (% of GDP),6.6
410,Republic of Korea,2019,Current health expenditure (% of GDP),8.2
410,Republic of Korea,2020,Current health expenditure (% of GDP),8.3
410,Republic of Korea,2021,Current health expenditure (% of GDP),9.3
410,Republic of Korea,2005,Domestic general government health expenditure (% of total government expenditure),9.1
410,Republic of Korea,2010,Domestic general government health expenditure (% of total government expenditure),11.5
410,Republic of Korea,2015,Domestic general government health expenditure (% of total government expenditure),12.2
410,Republic of Korea,2019,Domestic general government health expenditure (% of total government expenditure),14
410,Republic of Korea,2020,Domestic general government health expenditure (% of total government expenditure),13.1
410,Republic of Korea,2021,Domestic general government health expenditure (% of total government expenditure),14.8
498,Republic of Moldova,2005,Current health expenditure (% of GDP),9.6
498,Republic of Moldova,2010,Current health expenditure (% of GDP),10.1
498,Republic of Moldova,2015,Current health expenditure (% of GDP),8.6
498,Republic of Moldova,2019,Current health expenditure (% of GDP),6.5
498,Republic of Moldova,2020,Current health expenditure (% of GDP),7
498,Republic of Moldova,2021,Current health expenditure (% of GDP),7.7
498,Republic of Moldova,2005,Domestic general government health expenditure (% of total government expenditure),13.6
498,Republic of Moldova,2010,Domestic general government health expenditure (% of total government expenditure),13.6
498,Republic of Moldova,2015,Domestic general government health expenditure (% of total government expenditure),12.2
498,Republic of Moldova,2019,Domestic general government health expenditure (% of total government expenditure),12.1
498,Republic of Moldova,2020,Domestic general government health expenditure (% of total government expenditure),12.4
498,Republic of Moldova,2021,Domestic general government health expenditure (% of total government expenditure),14.6
