Region/Country/Area,,Year,Series,Value
499,Montenegro,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",87.2
499,Montenegro,2015,"Safely managed drinking water sources, total (Proportion of population with access)",84.7
499,Montenegro,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",46.3
499,Montenegro,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",39.2
499,Montenegro,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",43.9
499,Montenegro,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",87.3
499,Montenegro,2022,"Safely managed drinking water sources, total (Proportion of population with access)",85.1
499,Montenegro,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",64.1
499,Montenegro,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",43.1
499,Montenegro,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",57.4
504,Morocco,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",76.8
504,Morocco,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",21.4
504,Morocco,2010,"Safely managed drinking water sources, total (Proportion of population with access)",53.5
504,Morocco,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",33.2
504,Morocco,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",55.1
504,Morocco,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",89.3
504,Morocco,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",35.6
504,Morocco,2015,"Safely managed drinking water sources, total (Proportion of population with access)",68.3
504,Morocco,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",33.7
504,Morocco,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",57.8
504,Morocco,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",90.3
504,Morocco,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",46.7
504,Morocco,2022,"Safely managed drinking water sources, total (Proportion of population with access)",74.8
504,Morocco,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",34.4
504,Morocco,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",61
508,Mozambique,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",9.6
508,Mozambique,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",14.2
508,Mozambique,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",20.9
104,Myanmar,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",67.9
104,Myanmar,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",33.1
104,Myanmar,2010,"Safely managed drinking water sources, total (Proportion of population with access)",43.2
104,Myanmar,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",60.8
104,Myanmar,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",61.1
104,Myanmar,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",61
104,Myanmar,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",70.4
104,Myanmar,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",41.4
104,Myanmar,2015,"Safely managed drinking water sources, total (Proportion of population with access)",50
104,Myanmar,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",57.1
104,Myanmar,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",62.6
104,Myanmar,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",60.9
104,Myanmar,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",72.4
104,Myanmar,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",50.4
104,Myanmar,2022,"Safely managed drinking water sources, total (Proportion of population with access)",57.4
104,Myanmar,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",52.7
104,Myanmar,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",64.3
104,Myanmar,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",60.6
524,Nepal,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",37.9
524,Nepal,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",27.6
524,Nepal,2010,"Safely managed drinking water sources, total (Proportion of population with access)",29.4
524,Nepal,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",28.5
524,Nepal,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",26.7
524,Nepal,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",27
524,Nepal,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",33
524,Nepal,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",23.8
524,Nepal,2015,"Safely managed drinking water sources, total (Proportion of population with access)",25.5
524,Nepal,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",35.4
524,Nepal,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",37.6
524,Nepal,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",37.2
524,Nepal,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",23.2
524,Nepal,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",14.2
524,Nepal,2022,"Safely managed drinking water sources, total (Proportion of population with access)",16.1
524,Nepal,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",44.6
524,Nepal,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",52.2
524,Nepal,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",50.6
528,Netherlands (Kingdom of the),2010,"Safely managed drinking water sources, total (Proportion of population with access)",100
528,Netherlands (Kingdom of the),2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",97.5
528,Netherlands (Kingdom of the),2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",97.4
528,Netherlands (Kingdom of the),2010,"Safely managed sanitation facilities, total (Proportion of population with access)",97.5
528,Netherlands (Kingdom of the),2015,"Safely managed drinking water sources, total (Proportion of population with access)",100
528,Netherlands (Kingdom of the),2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",97.5
528,Netherlands (Kingdom of the),2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",97.5
