Region/Country/Area,,Year,Series,Value
418,Lao People's Dem. Rep.,2020,"Under five mortality rate for both sexes (per 1,000 live births)",43.5
418,Lao People's Dem. Rep.,2020,"Maternal mortality ratio (deaths per 100,000 population)",126
418,Lao People's Dem. Rep.,2020,Life expectancy at birth for both sexes (years),68.3
418,Lao People's Dem. Rep.,2020,Life expectancy at birth for males (years),65.9
418,Lao People's Dem. Rep.,2020,Life expectancy at birth for females (years),71
418,Lao People's Dem. Rep.,2024,Population annual rate of increase (percent),1.3
418,Lao People's Dem. Rep.,2024,Total fertility rate (children per women),2.4
418,Lao People's Dem. Rep.,2024,"Under five mortality rate for both sexes (per 1,000 live births)",37.2
418,Lao People's Dem. Rep.,2024,Life expectancy at birth for both sexes (years),69.2
418,Lao People's Dem. Rep.,2024,Life expectancy at birth for males (years),67
418,Lao People's Dem. Rep.,2024,Life expectancy at birth for females (years),71.5
428,Latvia,2010,Population annual rate of increase (percent),-2.2
428,Latvia,2010,Total fertility rate (children per women),1.4
428,Latvia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",6.8
428,Latvia,2010,"Maternal mortality ratio (deaths per 100,000 population)",25
428,Latvia,2010,Life expectancy at birth for both sexes (years),73
428,Latvia,2010,Life expectancy at birth for males (years),67.9
428,Latvia,2010,Life expectancy at birth for females (years),77.8
428,Latvia,2015,Population annual rate of increase (percent),-0.9
428,Latvia,2015,Total fertility rate (children per women),1.7
428,Latvia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",4.9
428,Latvia,2015,"Maternal mortality ratio (deaths per 100,000 population)",22
428,Latvia,2015,Life expectancy at birth for both sexes (years),74.7
428,Latvia,2015,Life expectancy at birth for males (years),69.7
428,Latvia,2015,Life expectancy at birth for females (years),79.3
428,Latvia,2020,Population annual rate of increase (percent),-0.7
428,Latvia,2020,Total fertility rate (children per women),1.5
428,Latvia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",4.3
428,Latvia,2020,"Maternal mortality ratio (deaths per 100,000 population)",18
428,Latvia,2020,Life expectancy at birth for both sexes (years),75.5
428,Latvia,2020,Life expectancy at birth for males (years),70.7
428,Latvia,2020,Life expectancy at birth for females (years),80
428,Latvia,2024,Population annual rate of increase (percent),-0.8
428,Latvia,2024,Total fertility rate (children per women),1.3
428,Latvia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",3.4
428,Latvia,2024,Life expectancy at birth for both sexes (years),76.3
428,Latvia,2024,Life expectancy at birth for males (years),71.8
428,Latvia,2024,Life expectancy at birth for females (years),80.6
422,Lebanon,2010,Population annual rate of increase (percent),0.6
422,Lebanon,2010,Total fertility rate (children per women),2.3
422,Lebanon,2010,"Under five mortality rate for both sexes (per 1,000 live births)",12.8
422,Lebanon,2010,"Maternal mortality ratio (deaths per 100,000 population)",18
422,Lebanon,2010,Life expectancy at birth for both sexes (years),77.5
422,Lebanon,2010,Life expectancy at birth for males (years),75.4
422,Lebanon,2010,Life expectancy at birth for females (years),79.4
422,Lebanon,2015,Population annual rate of increase (percent),-2.2
422,Lebanon,2015,Total fertility rate (children per women),2.4
422,Lebanon,2015,"Under five mortality rate for both sexes (per 1,000 live births)",13.1
422,Lebanon,2015,"Maternal mortality ratio (deaths per 100,000 population)",19
422,Lebanon,2015,Life expectancy at birth for both sexes (years),78.3
422,Lebanon,2015,Life expectancy at birth for males (years),76.2
422,Lebanon,2015,Life expectancy at birth for females (years),80.1
422,Lebanon,2020,Population annual rate of increase (percent),0.2
422,Lebanon,2020,Total fertility rate (children per women),2.3
422,Lebanon,2020,"Under five mortality rate for both sexes (per 1,000 live births)",20.3
422,Lebanon,2020,"Maternal mortality ratio (deaths per 100,000 population)",21
422,Lebanon,2020,Life expectancy at birth for both sexes (years),76.3
422,Lebanon,2020,Life expectancy at birth for males (years),73.9
422,Lebanon,2020,Life expectancy at birth for females (years),78.7
422,Lebanon,2024,Population annual rate of increase (percent),0.7
422,Lebanon,2024,Total fertility rate (children per women),2.2
422,Lebanon,2024,"Under five mortality rate for both sexes (per 1,000 live births)",18.1
422,Lebanon,2024,Life expectancy at birth for both sexes (years),77.9
422,Lebanon,2024,Life expectancy at birth for males (years),75.9
422,Lebanon,2024,Life expectancy at birth for females (years),79.9
426,Lesotho,2010,Population annual rate of increase (percent),0.8
426,Lesotho,2010,Total fertility rate (children per women),3.2
426,Lesotho,2010,"Under five mortality rate for both sexes (per 1,000 live births)",94.9
426,Lesotho,2010,"Maternal mortality ratio (deaths per 100,000 population)","1,040"
426,Lesotho,2010,Life expectancy at birth for both sexes (years),46
426,Lesotho,2010,Life expectancy at birth for males (years),43.9
426,Lesotho,2010,Life expectancy at birth for females (years),48.3
426,Lesotho,2015,Population annual rate of increase (percent),1.2
426,Lesotho,2015,Total fertility rate (children per women),3.2
426,Lesotho,2015,"Under five mortality rate for both sexes (per 1,000 live births)",81.2
426,Lesotho,2015,"Maternal mortality ratio (deaths per 100,000 population)",728
426,Lesotho,2015,Life expectancy at birth for both sexes (years),51.8
426,Lesotho,2015,Life expectancy at birth for males (years),49.3
426,Lesotho,2015,Life expectancy at birth for females (years),54.4
426,Lesotho,2020,Population annual rate of increase (percent),1.2
426,Lesotho,2020,Total fertility rate (children per women),2.8
426,Lesotho,2020,"Under five mortality rate for both sexes (per 1,000 live births)",76.3
426,Lesotho,2020,"Maternal mortality ratio (deaths per 100,000 population)",566
426,Lesotho,2020,Life expectancy at birth for both sexes (years),55.1
426,Lesotho,2020,Life expectancy at birth for males (years),52.5
426,Lesotho,2020,Life expectancy at birth for females (years),57.7
426,Lesotho,2024,Population annual rate of increase (percent),1.1
426,Lesotho,2024,Total fertility rate (children per women),2.7
426,Lesotho,2024,"Under five mortality rate for both sexes (per 1,000 live births)",69.2
426,Lesotho,2024,Life expectancy at birth for both sexes (years),57.8
426,Lesotho,2024,Life expectancy at birth for males (years),55
426,Lesotho,2024,Life expectancy at birth for females (years),60.4
430,Liberia,2010,Population annual rate of increase (percent),2.9
430,Liberia,2010,Total fertility rate (children per women),5.1
430,Liberia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",101.8
430,Liberia,2010,"Maternal mortality ratio (deaths per 100,000 population)",634
430,Liberia,2010,Life expectancy at birth for both sexes (years),59.4
430,Liberia,2010,Life expectancy at birth for males (years),58
430,Liberia,2010,Life expectancy at birth for females (years),60.7
430,Liberia,2015,Population annual rate of increase (percent),2.2
430,Liberia,2015,Total fertility rate (children per women),4.5
430,Liberia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",92.3
430,Liberia,2015,"Maternal mortality ratio (deaths per 100,000 population)",686
430,Liberia,2015,Life expectancy at birth for both sexes (years),59.2
430,Liberia,2015,Life expectancy at birth for males (years),58.1
430,Liberia,2015,Life expectancy at birth for females (years),60.4
430,Liberia,2020,Population annual rate of increase (percent),2.1
430,Liberia,2020,Total fertility rate (children per women),4.2
430,Liberia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",77.2
430,Liberia,2020,"Maternal mortality ratio (deaths per 100,000 population)",652
430,Liberia,2020,Life expectancy at birth for both sexes (years),61.3
430,Liberia,2020,Life expectancy at birth for males (years),59.9
430,Liberia,2020,Life expectancy at birth for females (years),62.6
430,Liberia,2024,Population annual rate of increase (percent),2.1
430,Liberia,2024,Total fertility rate (children per women),3.9
430,Liberia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",70.1
430,Liberia,2024,Life expectancy at birth for both sexes (years),62.3
430,Liberia,2024,Life expectancy at birth for males (years),61
430,Liberia,2024,Life expectancy at birth for females (years),63.6
434,Libya,2010,Population annual rate of increase (percent),2
434,Libya,2010,Total fertility rate (children per women),2.6
434,Libya,2010,"Under five mortality rate for both sexes (per 1,000 live births)",16.9
434,Libya,2010,"Maternal mortality ratio (deaths per 100,000 population)",57
434,Libya,2010,Life expectancy at birth for both sexes (years),72.2
434,Libya,2010,Life expectancy at birth for males (years),70.2
434,Libya,2010,Life expectancy at birth for females (years),74.6
434,Libya,2015,Population annual rate of increase (percent),1.5
434,Libya,2015,Total fertility rate (children per women),2.7
434,Libya,2015,"Under five mortality rate for both sexes (per 1,000 live births)",14.6
434,Libya,2015,"Maternal mortality ratio (deaths per 100,000 population)",71
434,Libya,2015,Life expectancy at birth for both sexes (years),71.6
434,Libya,2015,Life expectancy at birth for males (years),68.6
434,Libya,2015,Life expectancy at birth for females (years),75.2
434,Libya,2020,Population annual rate of increase (percent),1.3
434,Libya,2020,Total fertility rate (children per women),2.5
434,Libya,2020,"Under five mortality rate for both sexes (per 1,000 live births)",11.9
434,Libya,2020,"Maternal mortality ratio (deaths per 100,000 population)",72
434,Libya,2020,Life expectancy at birth for both sexes (years),72.4
434,Libya,2020,Life expectancy at birth for males (years),69.5
434,Libya,2020,Life expectancy at birth for females (years),75.7
434,Libya,2024,Population annual rate of increase (percent),1
434,Libya,2024,Total fertility rate (children per women),2.3
434,Libya,2024,"Under five mortality rate for both sexes (per 1,000 live births)",14.8
434,Libya,2024,Life expectancy at birth for both sexes (years),71.1
434,Libya,2024,Life expectancy at birth for males (years),69.6
434,Libya,2024,Life expectancy at birth for females (years),72.7
438,Liechtenstein,2010,Population annual rate of increase (percent),0.7
438,Liechtenstein,2010,Total fertility rate (children per women),1.4
438,Liechtenstein,2010,"Under five mortality rate for both sexes (per 1,000 live births)",7.8
438,Liechtenstein,2010,Life expectancy at birth for both sexes (years),82.1
438,Liechtenstein,2010,Life expectancy at birth for males (years),79.7
438,Liechtenstein,2010,Life expectancy at birth for females (years),84.3
438,Liechtenstein,2015,Population annual rate of increase (percent),0.7
438,Liechtenstein,2015,Total fertility rate (children per women),1.4
438,Liechtenstein,2015,"Under five mortality rate for both sexes (per 1,000 live births)",7.2
438,Liechtenstein,2015,Life expectancy at birth for both sexes (years),82.8
438,Liechtenstein,2015,Life expectancy at birth for males (years),80.8
438,Liechtenstein,2015,Life expectancy at birth for females (years),84.5
438,Liechtenstein,2024,Population annual rate of increase (percent),0.7
438,Liechtenstein,2024,Total fertility rate (children per women),1.5
438,Liechtenstein,2024,"Under five mortality rate for both sexes (per 1,000 live births)",6.4
438,Liechtenstein,2024,Life expectancy at birth for both sexes (years),83.7
438,Liechtenstein,2024,Life expectancy at birth for males (years),82
438,Liechtenstein,2024,Life expectancy at birth for females (years),85.4
440,Lithuania,2010,Population annual rate of increase (percent),-2.9
440,Lithuania,2010,Total fertility rate (children per women),1.5
440,Lithuania,2010,"Under five mortality rate for both sexes (per 1,000 live births)",6
440,Lithuania,2010,"Maternal mortality ratio (deaths per 100,000 population)",10
440,Lithuania,2010,Life expectancy at birth for both sexes (years),73.2
440,Lithuania,2010,Life expectancy at birth for males (years),67.5
440,Lithuania,2010,Life expectancy at birth for females (years),78.8
440,Lithuania,2015,Population annual rate of increase (percent),-1.1
440,Lithuania,2015,Total fertility rate (children per women),1.7
440,Lithuania,2015,"Under five mortality rate for both sexes (per 1,000 live births)",5.3
440,Lithuania,2015,"Maternal mortality ratio (deaths per 100,000 population)",8
440,Lithuania,2015,Life expectancy at birth for both sexes (years),74.5
